event_identifier,arrival_identifier,network,station,channel1,channel2,location_code,source_latitude,source_longitude,source_receiver_distance_km,source_receiver_back_azimuth,source_depth_km,transverse_noise_variance,transverse_noise_minimum_value,transverse_noise_maximum_value,radial_noise_variance,radial_noise_minimum_value,radial_noise_maximum_value,transverse_signal_variance,transverse_signal_minimum_value,transverse_signal_maximum_value,radial_signal_variance,radial_signal_minimum_value,radial_signal_maximum_value,transverse_noise_dominant_frequency,transverse_noise_dominant_amplitude,transverse_signal_dominant_frequency,transverse_signal_dominant_amplitude,radial_noise_dominant_frequency,radial_noise_dominant_amplitude,radial_signal_dominant_frequency,radial_signal_dominant_amplitude,magnitude_type,magnitude,transverse_avg_noise_1.00,transverse_avg_signal_1.00,radial_avg_noise_1.00,radial_avg_signal_1.00,transverse_avg_noise_2.00,transverse_avg_signal_2.00,radial_avg_noise_2.00,radial_avg_signal_2.00,transverse_avg_noise_3.00,transverse_avg_signal_3.00,radial_avg_noise_3.00,radial_avg_signal_3.00,transverse_avg_noise_4.00,transverse_avg_signal_4.00,radial_avg_noise_4.00,radial_avg_signal_4.00,transverse_avg_noise_5.00,transverse_avg_signal_5.00,radial_avg_noise_5.00,radial_avg_signal_5.00,transverse_avg_noise_6.00,transverse_avg_signal_6.00,radial_avg_noise_6.00,radial_avg_signal_6.00,transverse_avg_noise_7.00,transverse_avg_signal_7.00,radial_avg_noise_7.00,radial_avg_signal_7.00,transverse_avg_noise_8.00,transverse_avg_signal_8.00,radial_avg_noise_8.00,radial_avg_signal_8.00,transverse_avg_noise_9.00,transverse_avg_signal_9.00,radial_avg_noise_9.00,radial_avg_signal_9.00,transverse_avg_noise_10.00,transverse_avg_signal_10.00,radial_avg_noise_10.00,radial_avg_signal_10.00,transverse_avg_noise_11.00,transverse_avg_signal_11.00,radial_avg_noise_11.00,radial_avg_signal_11.00,transverse_avg_noise_12.00,transverse_avg_signal_12.00,radial_avg_noise_12.00,radial_avg_signal_12.00,transverse_avg_noise_13.00,transverse_avg_signal_13.00,radial_avg_noise_13.00,radial_avg_signal_13.00,transverse_avg_noise_14.00,transverse_avg_signal_14.00,radial_avg_noise_14.00,radial_avg_signal_14.00,transverse_avg_noise_15.00,transverse_avg_signal_15.00,radial_avg_noise_15.00,radial_avg_signal_15.00,transverse_avg_noise_16.00,transverse_avg_signal_16.00,radial_avg_noise_16.00,radial_avg_signal_16.00,transverse_avg_noise_17.00,transverse_avg_signal_17.00,radial_avg_noise_17.00,radial_avg_signal_17.00,transverse_avg_noise_18.00,transverse_avg_signal_18.00,radial_avg_noise_18.00,radial_avg_signal_18.00
60490002,3895934,WY,YHH,HHN,HHE,01,44.7418333,-111.0618333,17.51061234512986,252.91204645393495,10.61,0.0010133819596079001,-0.07847864317750387,0.09674805901537936,0.0010553561319601903,-0.07105811211766686,0.12575482648259523,0.01678157920053094,-0.6459882479209473,0.6171352359112771,0.02066855449565187,-0.5156377017533098,0.8433744732602112,2.0,0.002283683455451327,6.0,0.010452057732632606,3.0,0.004278985032173899,6.0,0.011400468065445563,l,0.13,0.002366632532432563,0.006797592587151987,0.002356319663099578,0.007727574772691256,0.004651224629697879,0.02678560900174043,0.00521126912838136,0.021866223326016725,0.0037793344754712497,0.025405656664436217,0.00552862159859017,0.04263695925628836,0.0033149465522970506,0.028461002904983292,0.003777676666618641,0.05268971341931536,0.0030009201932551456,0.03419496841067517,0.0030557761389179085,0.056119771442003544,0.004625793253864504,0.04089188459070003,0.0029964088471468296,0.051452982428525224,0.005143799530418661,0.038056931875494075,0.003052127321197639,0.04450808848107254,0.004567479305285327,0.03513070995620623,0.0035802195988270907,0.03668921640870014,0.00429853103357063,0.037525926448853074,0.004194008551916993,0.03186310052857947,0.004488593430408919,0.03844647689487395,0.004292193395122771,0.031550920290822626,0.004502183900998633,0.03616146823325162,0.004120185089997536,0.03231093959787093,0.004242464237889961,0.032329315420182275,0.003963059024625679,0.032005291115828366,0.003888570356293115,0.02824432462026107,0.00399662110419517,0.030268583696999713,0.0035932350782789477,0.024465717371434083,0.003974446017584034,0.027550050869722436,0.003331437770449067,0.021109732917174422,0.00379400410446099,0.02438766570664023,0.0030658795174215597,0.01822434423614924,0.0035018989730076617,0.021213860167672325,0.0027880009218496007,0.015763650161300394,0.0031677964294134354,0.018288385210746928,0.0024970215219905683,0.013632087085698907,0.002822269593365017,0.015719150134283814
60490007,3895969,WY,YMC,EHN,EHE,01,44.742,-111.0721667,5.570434157621184,249.79727887075643,10.2,0.22194690374890663,-1.372075648385736,0.9539079889796158,0.09643464461351604,-0.6627586049804077,0.8839862588434548,3.9314635925455463,-7.973174877373628,6.670431014688776,3.3290207281615087,-5.910449121997052,7.705344803452361,5.0,0.023760558018738217,5.0,0.19145409871998464,3.0,0.04397571664595366,4.0,0.18042750657309042,l,0.49,0.00590373095507624,0.06615447323018948,0.01483251945313195,0.06470411753385101,0.017610951162645244,0.2771503188852746,0.059055563710594554,0.47577288176176324,0.03341049324230217,0.4655170897301675,0.0403278623730084,0.72671582264697,0.06497334087465582,0.7671838383468402,0.04681938005076533,1.0513680923721727,0.09863100681543532,0.997934908258988,0.06868274381320419,0.8439816423975338,0.09415490569591387,1.0067210621335365,0.07295415769088656,0.6792901112671347,0.0853220196512172,0.878711001867263,0.054812810071214656,0.5822284418866571,0.08765563747300002,0.7165038128045451,0.04177469116796169,0.4974000271844031,0.08179009393889662,0.5598192374322136,0.03706696327854751,0.4077475352068681,0.06784753914326702,0.4319755662411672,0.032684890318103295,0.33019039934616073,0.05307947219276038,0.33226838045028434,0.02822271938884405,0.2716149922946051,0.04108539303262088,0.25765960498461943,0.02373391144973243,0.22901919760592415,0.03278339437528969,0.2023815822957471,0.019743093088564187,0.19251212054377054,0.02729143812746261,0.16123643024484904,0.016429000206710814,0.1603850388995801,0.02356239034951582,0.1296122694756615,0.013768521272154987,0.13250544355156815,0.02040381750958982,0.10438430136909785,0.011548307404154688,0.10860413664607733,0.017475423485147686,0.08413755279267188,0.009652961423669476,0.08844957461263847,0.014803283843248742,0.06794422978252666,0.008037789527177042,0.07181099676604928
60490007,3895984,WY,YHB,HHN,HHE,01,44.742,-111.0721667,9.87123554442053,95.64179972092293,10.2,0.029415550863951333,-0.4328508785982709,0.4438520834107738,0.021145181820360227,-0.33675297468469395,0.3440007432198977,0.16149814107012037,-1.9632615945610314,1.8801728258433963,0.08872778763894706,-0.9506125963417966,1.4869602007593323,4.0,0.010167195709844246,6.0,0.04020281385268218,4.0,0.008825325937712816,8.0,0.02246225956880803,l,0.49,0.004004542578701727,0.04655657171499438,0.011445135833813479,0.029196535940895125,0.008768611423135984,0.06165003507452517,0.009910922762842946,0.047700339762667965,0.0089415309408254,0.11888572354578236,0.012211219047236304,0.10838632569028109,0.015427614393030574,0.13370394024534654,0.017678319872885276,0.11145442169637426,0.018594318410318326,0.15488726541556339,0.013322712050475007,0.0780397280056627,0.0190510676224275,0.16161610005699528,0.010576464254876492,0.07849663303787782,0.017840909364992406,0.13788631786826425,0.012365285634504935,0.08966251773093488,0.017874424339689714,0.1110486902852699,0.013855257431748112,0.0929318692067838,0.01944960544264633,0.09018894743865807,0.01346955061737767,0.08922020474466716,0.021228707537964,0.07343511465720055,0.012542204359938613,0.07960781081750432,0.02161882878515463,0.06159512523027982,0.013479082909386623,0.0693557691197752,0.02065261561950703,0.055238489280474166,0.016074891212074404,0.06121214659576318,0.01906388145279027,0.05537522778869548,0.018637901675625276,0.05616663027034779,0.018283272841978435,0.061777809987009186,0.020200132063669336,0.054379078902703326,0.01893778668748749,0.06921618150877493,0.020903838141962575,0.05474879351092921,0.01999122568375527,0.0739104115284643,0.02100596267716346,0.05525657707494905,0.020427587249568942,0.07469270223160303,0.020418137421208724,0.05429744125650586,0.020007444493102697,0.07206431151118865,0.01923785218097345,0.05164189092228598
60490007,3895994,WY,YMR,HHN,HHE,01,44.742,-111.0721667,11.77005913329115,313.8532213518297,10.2,0.04122925468860165,-0.5186643087346086,0.6281017928265276,0.02267449719458974,-0.4105863298527503,0.4478235154971506,0.5808659600879374,-3.486338859809668,2.6840149615039763,0.19784149559026537,-1.3534698537836916,1.6156330230573563,14.0,0.008645118598588037,11.0,0.05610445161429951,6.0,0.006913538646897992,10.0,0.02647404183045189,l,0.49,0.018163839705362447,0.05624197807604862,0.005128311896487492,0.07642577205410944,0.011976441205057413,0.18003986819484,0.006114098242096506,0.1422101649591846,0.010882277530455278,0.1706827710393046,0.011608676453315576,0.13432214698642697,0.015176188766189948,0.19020916851032463,0.01475111058907442,0.1515194072892118,0.024363664778670576,0.1769340318490508,0.018162255911052163,0.13657190232756009,0.027751539659613886,0.17589563205402742,0.018351629376908027,0.15678313260085802,0.024554019379717233,0.18885320568176223,0.017456711821536002,0.15813958288572924,0.021956925695913582,0.21559221515418037,0.016729149606049334,0.14834964293401615,0.020457117193321772,0.25096855483992464,0.016439580607273838,0.146759643416259,0.020040350135826408,0.2649242299175566,0.017542805046152313,0.13864981259042639,0.02133363524068406,0.25674519897839854,0.01953291601157809,0.12553887851281054,0.02410770206143841,0.23508828150103012,0.021023901171819997,0.11417762009291726,0.026250580056752997,0.21084312401533728,0.02144119336411172,0.10552051389785044,0.02695959280756017,0.18819217008483224,0.02065902986967346,0.09773493135947653,0.026274457988395533,0.1671775397107567,0.0191760674931356,0.089955982916592,0.02452174278929753,0.14792463602747244,0.017408676058386433,0.08145778639008429,0.022168545124014567,0.12974366450600028,0.015578092915546607,0.07276086317393365,0.01961078834072076,0.11266081275722471,0.013895303707127398,0.06422127898893756
60490007,3896019,WY,YHH,HHN,HHE,01,44.742,-111.0721667,18.288607662363127,253.7274127769755,10.2,0.005079528769216265,-0.17386257860184254,0.1868449415958985,0.007742944751227744,-0.2170261585943017,0.25031077031400906,0.19573121480439465,-2.496602316083851,2.030209175057232,0.0757719913061137,-1.0922189970221847,1.213431585910045,3.0,0.011914534112811698,6.0,0.04202697811236856,6.0,0.005817488261003429,11.0,0.019407447660974554,l,0.49,0.00893272909061544,0.034027697001488354,0.0037866887856277693,0.006160779291990132,0.016099874857426266,0.08622367386395302,0.004265845151131916,0.045446787419094546,0.01537638661683023,0.11828305357527077,0.0059202264645908005,0.07253971850584685,0.009022863229012489,0.12992538751204447,0.0066933403020690545,0.08946976991920838,0.007326628101920684,0.14657511880640267,0.007434763286729062,0.09304287200512258,0.009023914746328797,0.14728872579850538,0.012734510993083778,0.08912880501330575,0.009692099662892764,0.13186707437088185,0.013438595258712925,0.08325664708782515,0.009688138792114461,0.11138899528116501,0.012437052804962084,0.08037359219345383,0.01003421338582971,0.10159356889922781,0.01217938886037266,0.07960890436907558,0.010113034455676342,0.10071644722415969,0.012338539565371818,0.07849765311089164,0.009962397711483223,0.09769643429438525,0.011991405048931782,0.07810628417535047,0.009595844165783279,0.0899947465994266,0.011407159532643247,0.0756968501692864,0.009143418841836316,0.08012594081760091,0.010952803076830324,0.0708589897866501,0.008528551080464443,0.06992588519594121,0.01053323565430776,0.06435650288594526,0.007815521609891986,0.06031401616402801,0.010126048372676737,0.05726114701824752,0.00703116211556069,0.051653754214439754,0.00946803020029712,0.050418743212108465,0.006226565628700087,0.044015180805869795,0.008627919503656403,0.04438748640723718,0.005449217779976427,0.03741778415092886,0.00773650217615335,0.039207922535976804
60490152,3894229,WY,YHB,HHN,HHE,01,44.7548333,-110.979,17.20484021415442,88.43074443075659,11.44,0.6002742481258903,-2.3370456928517678,2.1331764066810552,0.6563669988582922,-1.859905576098042,2.4922122249304737,2.7158496007630877,-7.476963809561927,6.9773473696735735,5.8882691970088485,-14.254626916200573,11.127652596707655,7.0,0.051560966746320255,7.0,0.13820732919339423,4.0,0.07761305532203658,5.0,0.2546978043224113,l,1.7,0.024266345933174942,0.1840398640885744,0.01827780745982301,0.06287304029073262,0.046449525708262565,0.18713269850737324,0.06797792137690287,0.3193020207408292,0.05677974132857201,0.4483965510982777,0.12019515026613029,0.6484778765469282,0.0752735395246723,0.46923817849135907,0.1118176335783958,0.7394899410040503,0.10102813780389103,0.44401847729968735,0.15957841239156131,0.864068353748567,0.11796212302431303,0.57204184656151,0.16994472655950832,0.8799541816971469,0.12244768158464672,0.6152933924067453,0.1495957455767344,0.8021397690593955,0.13163651339947885,0.5867400201501081,0.12080189381149485,0.704686589543532,0.13146732422180907,0.5203966331596314,0.10352663008654947,0.6119052078938673,0.11928852179889016,0.45614426227427934,0.09563481087958271,0.5265607334445499,0.10779643715957611,0.4056714003180975,0.09160124154232091,0.45946358351199457,0.0996041539822065,0.35933368831153,0.08696939676255463,0.39990904943617755,0.0916672160927848,0.3186702866006574,0.08238311784278302,0.3409562371463059,0.08339240968767943,0.2793023078626661,0.0765181735545652,0.28671818368572916,0.07466515817153901,0.2432140929570612,0.06981010632434635,0.24015265005447967,0.0664149115986717,0.21106139633449028,0.06247782425598972,0.20109176028597564,0.05963615052881879,0.182695535941759,0.05491808339508432,0.1686078019715821,0.05405974186238296,0.15746366417136634,0.04769565546070275,0.14137792845117456
60491212,3898589,WY,YHB,HHN,HHE,01,44.7343333,-111.0876667,8.788358218515976,101.97971502981159,9.4,0.019467132982462276,-0.3131309147683713,0.3160430974889723,0.02306847937645439,-0.3063815090866869,0.3520669527279387,0.4534663567449197,-3.233329995466903,2.597240094702078,0.2399415800845295,-2.394979331317779,2.4883506310331254,6.0,0.014841854402213568,7.0,0.07202886214354798,3.0,0.01563810662886223,9.0,0.04490764873925215,l,0.62,0.010869964942490543,0.02382556073310552,0.004239411376976274,0.020753498627648404,0.009895457938001872,0.07481142443860828,0.0124325755025873,0.03719654151116985,0.010121115541595564,0.07416468010679511,0.018452334490746996,0.12717680816464216,0.012077525979236397,0.08533624996662026,0.013166917883515435,0.15257581079036187,0.018384307819445472,0.1542268116273483,0.012621109919897327,0.1191671072928434,0.026032805438000683,0.22929156590101485,0.0137913121836565,0.1082359501037414,0.022633738962908677,0.25785742142903206,0.01171063989784827,0.10614942066572576,0.017910995305856003,0.22781165043819593,0.010301755329370558,0.11581135281518423,0.014567390382991045,0.182973588824713,0.010420750001871863,0.1238949601050084,0.0119529466792032,0.14837575677583265,0.0122594993867056,0.12047523281162739,0.010141197577968265,0.12239216858062411,0.014748076560625612,0.10854960704658169,0.009798386117940133,0.10173006109845946,0.017096072058716997,0.0949721586871317,0.011456562040142839,0.08941261934017294,0.019103753867641807,0.08512490119598973,0.01426412861769403,0.08558394991651347,0.02143618196651003,0.07948884199044413,0.016865584676108065,0.0853224382805941,0.023238339179819777,0.07638995529742879,0.018563569717224088,0.08466105363599179,0.02407865457558241,0.07350761731904698,0.01917594208147016,0.08199542262796546,0.023936793413493532,0.06968648159308177,0.018790509040674638,0.07710558902447733,0.022932432544429268,0.06463550777130322
60491212,3898574,WY,YMC,EHN,EHE,01,44.7343333,-111.0876667,7.027119979246153,246.74415533831313,9.4,0.15765748181844155,-0.8412134537739935,0.9834830405553383,0.08056449511219602,-0.7752375615562099,0.7556107807633239,3.4868633145404684,-7.53924130749715,6.778404054275439,2.4658348873812708,-5.611206143334647,3.8649235673515507,4.0,0.034404660277461495,5.0,0.15442424711476746,3.0,0.03257572605008199,4.0,0.11431800757125962,l,0.62,0.009160606864503604,0.062391589224553595,0.011329719912516098,0.0331687179941716,0.022862117328963066,0.3440604644114401,0.03818198693280677,0.32169860353521473,0.024366973189146532,0.5159480089851771,0.029497512626697944,0.5993220765368003,0.05361017270924712,0.6384091301737259,0.03253414563906517,0.8493921206287691,0.060219398765767956,0.9855864100542158,0.05441443880311753,0.7552119632846515,0.05801313850730034,0.9718584490093092,0.0510273605056579,0.7023828002546463,0.06811486216351005,0.7900373791434275,0.04319243756866528,0.6847300235971548,0.07509056335706875,0.6326324707266215,0.0398655297078348,0.5946641950176461,0.0752992841313142,0.5137074686016956,0.03765860728236245,0.4818167074446094,0.06950777126612895,0.4138630579011555,0.036359939668556204,0.38318496441558486,0.060717230118448096,0.33068999250930536,0.03512935166695774,0.30224811263420226,0.05090426846541202,0.264107733338402,0.03307683845148534,0.2381295641234037,0.04170764120026156,0.21222656827276845,0.03023106591974536,0.18873146732096294,0.03387905822301381,0.17149433233533687,0.026809242896187253,0.14995721869298229,0.027527531925856757,0.13846709237027485,0.023083887567429174,0.11927223237806851,0.02236925523801353,0.11161811981758982,0.01941027941840114,0.0951460016409117,0.0181519587182471,0.08991636062937569,0.01606998892896633,0.07616916044910392,0.014734316328678113,0.0724544408805232,0.013187948720622577,0.06123635899065468
60491212,3898599,WY,YMR,HHN,HHE,01,44.7343333,-111.0876667,12.155710376101656,306.93346734532497,9.4,0.031448292804850383,-0.39120737771646347,0.6065958583027956,0.033326267266497,-0.6551604576588332,0.5826161532905647,0.4654133238757639,-2.650583969066757,2.0867320711723907,0.4115854284577994,-2.9000077050296063,2.7757124953080377,6.0,0.01757995815126424,8.0,0.04789415226952192,7.0,0.010960042916357672,9.0,0.04023388484374464,l,0.62,0.0030490381046828084,0.05846068458422117,0.013022719734941972,0.07593433324387466,0.010782306186872932,0.1305748342902925,0.019143694596474532,0.13981681112492836,0.016768466670165006,0.1103215690205037,0.008244495780460248,0.14594113923841046,0.014634883060907627,0.1506971389954906,0.012862022068702413,0.14822401626661696,0.017539871344301287,0.18475287453163636,0.018880775273269736,0.16097512772945421,0.023494017578650366,0.23912891193672767,0.021807884984767267,0.19807668437449433,0.022254940082636416,0.2693190919617385,0.025136870539852068,0.2257459380684853,0.019457273260670382,0.275645052512843,0.02590981249201779,0.22848352752081513,0.019421277186129134,0.2715198447661926,0.024531448948834488,0.2358138595385764,0.02036826068122645,0.2581611879104077,0.023927189367558242,0.23262737489249163,0.020924867838419306,0.23280850094338706,0.02435343913534431,0.2122669752749009,0.020785901951006856,0.20100595783004202,0.024129116227575777,0.18534242726322248,0.02057858447523993,0.17014074138536253,0.02305019968151935,0.16072420135765783,0.019996196295174747,0.14364776912503402,0.021282990981979517,0.1410398681524655,0.019076621367300418,0.12279300112139202,0.019344157766041863,0.12661676278208064,0.01805411142050136,0.10606973277479796,0.01741231022652303,0.11511488382774804,0.016914099537569626,0.09172865820401443,0.015654875561719753,0.10413545494046215,0.015601842985235398,0.07931600666546115,0.014177071696729552,0.0933853483511034
60491212,3898629,WY,YHH,HHN,HHE,01,44.7343333,-111.0876667,19.71276550800095,252.36167243786014,9.4,0.004498602287902144,-0.18162975646476376,0.1771552250619184,0.0052292556703777,-0.16924645078954492,0.181445872554283,0.029380052258990576,-0.6198452030021312,0.8625814655326507,0.0683879083551705,-1.0894640259053314,1.328171130381841,7.0,0.004399764649410725,10.0,0.011402454576171544,4.0,0.008383195901366141,6.0,0.0239873558459291,l,0.62,0.01196488907736939,0.021300710259698166,0.022575281279335488,0.025583512469285745,0.01027793420777878,0.05889778437114243,0.014764391774935505,0.062482123819854664,0.006768532850731057,0.039337394076036244,0.017312507761353745,0.06733416242955628,0.006188298921672087,0.037813165133993736,0.01108253316668747,0.07919143960538377,0.005049338138162263,0.05275274252739646,0.006529549077384646,0.10026518225488268,0.008042600659850045,0.05327300024290291,0.005322070503914153,0.10166866176484864,0.009229178640633013,0.04879646060420015,0.0048134366768643865,0.0914473638351839,0.008361348313623089,0.048308278583825394,0.0048370165305865395,0.07571094389073377,0.007151766562910156,0.05123402381894259,0.005679938081768249,0.0635867700801041,0.006811052522351386,0.05010753738195621,0.0061595518632077,0.0567892841630137,0.006968599446126122,0.04691362586131261,0.0061868410871490954,0.05251366596432184,0.007150830428092193,0.0436657779601538,0.005911549405379728,0.047645329793439564,0.007236211394452007,0.04039382107790498,0.005447177386315577,0.042117268556451995,0.007159219850731139,0.03700641590889288,0.004950502920202079,0.036710507044572994,0.0069259628427640356,0.033570627810915944,0.004460134851860226,0.03191805376396122,0.0065902969078951885,0.030256331108065432,0.004006930654340226,0.02769933444924179,0.006208826111897022,0.02708958149446896,0.003586423277755437,0.023917240897258947,0.005815876609294621,0.024094483223268605,0.0032130176549471264,0.02060292606695349
60491242,3898709,WY,YMC,EHN,EHE,01,44.7291667,-111.1013333,8.24913857495878,246.05841467565693,11.53,0.7791087859911457,-2.198463291590954,2.3054462841573664,0.6617116053493313,-2.395953984945341,1.7077991228154308,11.224353396915152,-11.955203003092425,14.117321655810095,22.334594574132193,-22.260759971805996,18.209452784480348,6.0,0.0514236692570858,7.0,0.2845520259355625,4.0,0.12002995961207154,5.0,0.46488072375474404,l,0.96,0.008572455658242705,0.09359113976744918,0.03728421370087473,0.1234242340595501,0.04892027094573134,0.5256391830197701,0.1036730369639556,0.9688881509605939,0.0705520080007967,0.942158724835772,0.10794034939159504,1.718246766480438,0.07136091601810282,1.1702093583619189,0.140720732373655,2.33380552759758,0.11360876654699845,1.5481977129088011,0.1663529858899363,2.2576210656975717,0.15258270176703315,1.688024118971552,0.14020516941977623,1.9900212650127937,0.15392460866906144,1.4800965104502144,0.13744047052607997,1.6510604473427637,0.17254602172103553,1.255630097073802,0.1271960797997781,1.4360581297354422,0.1775707391534809,1.0933013850446252,0.115128681708968,1.1802627391429121,0.15987125869897756,0.9391197038381459,0.10501012513173179,0.9299089187601393,0.13413512641495384,0.787406909520907,0.09605542215545684,0.7233562098718987,0.10959575303251172,0.6451511902154681,0.09069771856822634,0.5747282653408943,0.08912004327136748,0.5193785332507468,0.08302399730756796,0.46686528325826554,0.07239018530060093,0.4137664015710196,0.07295213132749806,0.38447123126997945,0.05858953979775366,0.3286184381758978,0.06207886592623835,0.3178373279404983,0.04726619538337834,0.26150438556223493,0.05170133388951913,0.2611873317528477,0.038090427977924335,0.20859808357772355,0.042503245003689356,0.21320416689276023,0.03072991498316194,0.16688944311702877,0.034708948292580415,0.173400958568314
60491247,3897699,WY,YMC,EHN,EHE,01,44.7318333,-111.0955,7.7069060192091285,246.67325287757345,11.92,31.85689245173194,-13.891260150386834,12.788954895284332,17.783692785449247,-10.291462702478595,10.71891932309974,130.99106337694664,-23.168628307402088,24.054380578936644,127.61677112637199,-23.875421389914198,22.306762739199346,8.0,0.2703951311285354,5.0,0.569581267327169,6.0,0.3690359042458356,4.0,0.5198740421410134,l,1.89,0.06308905823567396,1.0514840366644345,0.08996430823654407,1.157248096968438,0.09533856955266491,3.123691141538112,0.20268234300569568,2.3240351287700896,0.28213928963378243,4.31074888842854,0.23681572120358554,4.1741006355480055,0.614724693465454,4.435673623848334,0.4560869727186367,6.564058227998667,0.9014231215218353,6.489667456583224,0.8491269438434644,6.170763664430744,0.9178910318980323,6.867422207927192,0.8574836802602497,5.694088894901116,1.0297059768931531,5.8249545252982635,0.7913094939232825,5.38496719353007,1.0819308773815977,4.51596485057484,0.6612516090554883,4.620427933459691,1.064029574849056,3.4349010256425574,0.5419386160833838,3.6972587091725018,0.947170723031844,2.659177546130444,0.46850755995215365,2.9038718514613975,0.7924423418921926,2.0871111168074767,0.4306157078645246,2.2648249834350747,0.64579007573909,1.6712324326213341,0.39678897152842724,1.7743361943299933,0.5164927455273979,1.366453385082853,0.3601108554664362,1.4017303343293925,0.40924915060366174,1.1257583544426386,0.31568862554697186,1.1272172774328375,0.32336841900856633,0.9338737947333912,0.2688756636108618,0.9268259189122343,0.25584801079904507,0.7768103953432277,0.22461899245617334,0.7732143594273219,0.2032410113981838,0.6473035712450902,0.18534139421577484,0.652036422625452,0.16228008984846223,0.5414504501396329,0.15175335934810066,0.5536273117797212
60491247,3897729,WY,YHL,HHN,HHE,01,44.7318333,-111.0955,14.933800871957457,152.34614388541053,11.92,2.2937694940355997,-3.924436993351277,3.72531294898295,3.1493473719736644,-3.480087005543135,4.9108431623049205,5.563526984154567,-8.9780736923452,7.922641510543505,12.975930794706036,-12.645065340985079,11.948532287432293,7.0,0.06453328883161094,9.0,0.10101407255027209,7.0,0.07841789190560496,9.0,0.1700957275056262,l,1.89,0.13350133373165257,0.35954993273545904,0.08302261593116186,0.5201706032102791,0.07984690289151791,0.7978091774412381,0.11570448097100987,1.3287788729209302,0.08914828955202087,0.6761075884135028,0.0984419583488028,1.3221057607613276,0.12651037427173703,0.8513608086012382,0.1424940141722943,1.0990556048997469,0.1426053519687037,0.7892216863847399,0.14157153390292843,1.3128211279991393,0.2013633311291019,0.7374244955010619,0.24597329321588227,1.305039572890247,0.24017746399462953,0.7553856386634682,0.3413196469678694,1.2469101785780727,0.24874443179118882,0.7905581960200768,0.3447898884873026,1.246152907832183,0.23367230944771292,0.8360813082213349,0.3033832315568807,1.2372700090872828,0.21370433164942887,0.830389140125363,0.2653458517758829,1.1819239994722102,0.1911075042741266,0.7627530816355338,0.2308134729451603,1.0940496220861775,0.16806613062003767,0.6873040703105802,0.2055911652234611,0.9798829081144554,0.15491292216852812,0.6270802626571381,0.1897582938545138,0.8735554840161449,0.14821377195031318,0.5781953481867546,0.1755651790777041,0.7942136660853383,0.14176908815634523,0.5348881342883942,0.15880755937607463,0.7313127004236691,0.13373411389607526,0.49479859428759443,0.14096316885878546,0.6727058323293373,0.12375020627449719,0.45261702192935427,0.12394966533391408,0.6122047647438088,0.11277416553844982,0.4072743062475146,0.10842113734209678,0.5496337443791175
60491247,3897789,WY,YUF,HHN,HHE,01,44.7318333,-111.0955,46.30191195392697,272.85112430056654,11.92,0.023978467120245414,-0.31383909889432937,0.31878632670863194,0.05291479985800483,-0.44957534769665053,0.5814834788957151,0.4635121273140439,-1.6944275266047208,1.9931514902365215,0.8323680045223373,-2.7540682378985935,2.871202278427309,3.0,0.02054131700263633,5.0,0.03917245264472666,4.0,0.01268103415443688,6.0,0.05771217983944815,l,1.89,0.003972904635097113,0.04211938533328695,0.011503084187036793,0.07584606933140574,0.02806153485107229,0.20967512906353736,0.03616818338428277,0.17123106109122435,0.036640122720528336,0.2960199661652408,0.03613500092922751,0.3897736457241994,0.042709144852872194,0.2742733304555593,0.0513333023544751,0.39818384128474127,0.035738525453483376,0.3483533211590984,0.04999227302326424,0.45155313610834014,0.02653546830647641,0.3696299433594536,0.041408145819826575,0.497622736209004,0.024093170630133724,0.31919186040914316,0.03175901401091886,0.43784362101443797,0.02025252286702409,0.25850755704476286,0.02442568638929741,0.34104991796162015,0.016383557617005832,0.20156762041892395,0.02074543039739646,0.2586144145366363,0.013479232407169996,0.15244853165368297,0.01751256031625806,0.19963659064555578,0.011286701668325181,0.11534495141137703,0.014545890229156457,0.15645327445276078,0.009573853276186841,0.08834076742673794,0.012002006049721601,0.12343481277059122,0.008217615097146481,0.06908427463872786,0.009823354521535774,0.09751749268002272,0.0072067934074327815,0.055781540511566266,0.008066101940921187,0.07751582821618891,0.006408786440268542,0.04690179080855421,0.0067319050981813865,0.062355463201675704,0.00581633291111688,0.040512153536944324,0.005722855805585229,0.05090233448083966,0.005306998367672195,0.03556156328311884,0.004920456247112259,0.042307118411806975,0.00484158526861108,0.031706100782014864,0.0042367010875238404,0.03570090509890938
