time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-02-07T17:59:16.360Z,44.7411667,-110.7835,6.84,1.45,ml,17,141,0.05874,0.18,uu,uu60054707,2018-09-12T18:30:12.280Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.43,1.11,0.468,5,reviewed,uu,uu
2014-02-07T09:57:00.670Z,44.7495,-110.7848333,8.32,0.49,md,6,161,0.06079,0.06,uu,uu60054677,2018-09-12T18:30:09.760Z,"26 km SSW of Mammoth, Wyoming",earthquake,1.04,2.87,0.485,2,reviewed,uu,uu
2014-02-03T13:54:26.890Z,44.7336667,-110.8061667,6.94,0.89,ml,10,124,0.06313,0.14,uu,uu60054197,2018-09-12T18:29:46.290Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.42,1.56,0.398,2,reviewed,uu,uu
2014-02-03T04:58:59.260Z,44.8471667,-110.7985,3.52,1.07,ml,15,211,0.06951,0.12,uu,uu60054162,2018-09-12T18:29:43.590Z,"16 km SSW of Mammoth, Wyoming",earthquake,0.67,1.4,0.335,3,reviewed,uu,uu
2014-02-03T03:02:09.050Z,44.7278333,-110.8011667,7.27,1.57,md,12,88,0.06949,0.1,uu,uu60002790,2018-09-12T18:29:42.250Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.33,1.06,0.069,3,reviewed,uu,uu
2014-02-03T03:01:27.970Z,44.7286667,-110.8031667,7.77,2.68,ml,25,47,0.06853,0.16,uu,uu60054147,2018-09-12T18:29:40.620Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.34,0.51,0.347,6,reviewed,uu,uu
2014-02-01T19:03:24.460Z,44.7423333,-110.7758333,7.55,1.78,ml,12,146,0.05379,0.18,uu,uu60054042,2018-09-12T18:29:25.780Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.52,0.75,0.412,6,reviewed,uu,uu
2014-02-01T07:15:52.560Z,44.7343333,-110.8025,5.69,0.67,ml,10,128,0.06391,0.16,uu,uu60054007,2018-09-12T18:29:20.290Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.48,1.85,0.411,2,reviewed,uu,uu
2014-01-31T04:59:29.630Z,44.7441667,-110.7856667,3.09,-0.44,md,4,156,0.0639,0.05,uu,uu60002825,2018-09-12T18:29:04.210Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.49,31.61,,1,reviewed,uu,uu
2014-01-31T04:59:13.650Z,44.7398333,-110.7816667,5.14,0.33,md,7,148,0.05715,0.1,uu,uu60002820,2018-09-12T18:29:02.910Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.72,2.44,0.24,3,reviewed,uu,uu
2014-01-31T04:58:57.890Z,44.7423333,-110.781,4.57,0.97,md,7,153,0.05732,0.07,uu,uu60002810,2018-09-12T18:29:01.640Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.62,2.11,0.329,3,reviewed,uu,uu
2014-01-31T04:58:47.900Z,44.7491667,-110.78,6.7,1.13,ml,13,151,0.05891,0.11,uu,uu60053837,2018-09-12T18:29:00.160Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.51,1.09,0.354,4,reviewed,uu,uu
2014-01-31T04:58:38.360Z,44.7383333,-110.7835,2.67,-0.28,md,6,144,0.0581,0.07,uu,uu60002815,2018-09-12T18:28:58.890Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.45,31.61,0.312,2,reviewed,uu,uu
2014-01-31T04:58:05.090Z,44.7566667,-110.775,8.04,1.41,ml,12,160,0.05909,0.13,uu,uu60053832,2018-09-12T18:28:57.540Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.52,1.11,0.259,4,reviewed,uu,uu
2014-01-31T04:57:52.010Z,44.7436667,-110.7855,2.99,-0.34,md,5,152,0.06078,0.05,uu,uu60002795,2018-09-12T18:28:55.100Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.51,31.61,0.364,2,reviewed,uu,uu
2014-01-31T04:57:38.160Z,44.7605,-110.7705,2.19,-0.11,md,5,187,0.0585,0.06,uu,uu60002785,2018-09-12T18:28:53.880Z,"24 km SSW of Mammoth, Wyoming",earthquake,1.52,31.61,,1,reviewed,uu,uu
2014-01-28T02:44:29.880Z,44.7466667,-110.7803333,6.22,1.38,ml,13,148,0.05822,0.13,uu,uu60053207,2018-09-12T18:28:28.670Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.33,1.03,0.289,4,reviewed,uu,uu
2014-01-23T07:24:58.820Z,44.7285,-110.8003333,8.42,1.72,ml,19,74,0.06891,0.17,uu,uu60052837,2018-09-12T18:28:20.600Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.4,0.76,0.365,5,reviewed,uu,uu
2014-01-23T05:50:56.640Z,44.7266667,-110.8005,4.71,0.82,md,10,120,0.069,0.12,uu,uu60052832,2018-09-12T18:28:19.300Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.36,0.91,0.558,3,reviewed,uu,uu
2014-01-22T14:12:14.640Z,44.727,-110.8046667,7.74,1.91,ml,21,46,0.06948,0.18,uu,uu60052737,2018-09-12T18:28:13.610Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.37,0.59,0.314,6,reviewed,uu,uu
2014-01-22T12:01:24.450Z,44.7363333,-110.8021667,7.04,0.96,ml,12,136,0.06236,0.18,uu,uu60052717,2018-09-12T18:28:12.220Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.46,1.36,0.23,3,reviewed,uu,uu
2014-01-22T10:44:36.260Z,44.7305,-110.8071667,5.12,1.38,ml,15,86,0.06555,0.17,uu,uu60052702,2018-09-12T18:28:10.800Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.44,1.84,0.215,4,reviewed,uu,uu
2014-01-22T10:38:06.920Z,44.7355,-110.7988333,8.31,1.47,ml,18,128,0.06438,0.15,uu,uu60052697,2018-09-12T18:28:09.320Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.35,0.7,0.397,4,reviewed,uu,uu
2014-01-22T10:07:02.410Z,44.7353333,-110.8081667,5.2,0.73,ml,8,131,0.06097,0.14,uu,uu60052692,2018-09-12T18:28:07.990Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.45,2.06,0.338,2,reviewed,uu,uu
2014-01-22T08:50:17.590Z,44.7375,-110.7948333,8.17,1.06,ml,12,141,0.06447,0.19,uu,uu60052687,2018-09-12T18:28:06.630Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.7,1.45,0.408,2,reviewed,uu,uu
2014-01-22T03:36:37.880Z,44.73,-110.8045,8.34,2.01,ml,27,47,,0.17,uu,uu60052662,2018-09-12T18:28:02.380Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.34,0.65,0.404,6,reviewed,uu,uu
2014-01-22T02:29:55.810Z,44.7393333,-110.8058333,8.09,0.85,ml,12,131,0.05842,0.12,uu,uu60052657,2018-09-12T18:28:01.010Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.37,0.78,0.336,2,reviewed,uu,uu
2014-01-22T01:17:52.950Z,44.7328333,-110.8066667,8.2,1.4,ml,19,75,0.06368,0.14,uu,uu60052647,2018-09-12T18:27:58.170Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.27,0.62,0.367,4,reviewed,uu,uu
2014-01-22T00:54:09.530Z,44.7311667,-110.7978333,5.91,0.79,ml,5,133,0.06837,0.1,uu,uu60052642,2018-09-12T18:27:56.870Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.55,3.09,0.368,2,reviewed,uu,uu
2014-01-22T00:52:21.330Z,44.7305,-110.8016667,5.85,0.32,md,8,130,0.06748,0.11,uu,uu60052637,2018-09-12T18:27:55.610Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.43,2.35,0.177,2,reviewed,uu,uu
2014-01-22T00:37:36.550Z,44.7371667,-110.8065,5.93,-0.1,md,6,134,0.06,0.14,uu,uu60002650,2018-09-12T18:27:54.350Z,"Wyoming",earthquake,0.59,2.61,0.487,3,reviewed,uu,uu
2014-01-22T00:37:26.570Z,44.7328333,-110.801,8.09,0.56,md,10,126,0.06575,0.15,uu,uu60052632,2018-09-12T18:27:53.050Z,"Wyoming",earthquake,0.52,1.17,0.353,3,reviewed,uu,uu
2014-01-22T00:34:13.780Z,44.7358333,-110.7978333,9.41,1.11,ml,13,132,0.06452,0.09,uu,uu60052627,2018-09-12T18:27:51.680Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.35,0.84,0.409,2,reviewed,uu,uu
2014-01-22T00:33:57.140Z,44.7333333,-110.8025,8.52,1.07,ml,12,126,0.06476,0.07,uu,uu60052622,2018-09-12T18:27:50.320Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.29,0.8,0.447,2,reviewed,uu,uu
2014-01-22T00:30:00.840Z,44.7345,-110.8001667,8.03,1.59,ml,17,76,0.06468,0.16,uu,uu60052617,2018-09-12T18:27:48.860Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.38,0.75,0.329,5,reviewed,uu,uu
2014-01-22T00:29:47.740Z,44.7345,-110.7966667,8.91,1.15,ml,17,129,0.06609,0.1,uu,uu60052612,2018-09-12T18:27:47.440Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.3,0.68,0.394,3,reviewed,uu,uu
2014-01-22T00:24:01.740Z,44.737,-110.8065,7.74,1.29,ml,14,126,0.06014,0.11,uu,uu60052607,2018-09-12T18:27:46.040Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.34,0.48,0.283,3,reviewed,uu,uu
2014-01-22T00:23:48.140Z,44.731,-110.8088333,4.92,-0.22,md,5,126,0.06456,0.07,uu,uu60002635,2018-09-12T18:27:44.770Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.38,1.84,0.321,2,reviewed,uu,uu
2014-01-22T00:12:21.220Z,44.7416667,-110.8053333,7.89,0.78,ml,9,135,0.05668,0.11,uu,uu60052602,2018-09-12T18:27:43.470Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.44,0.64,0.375,2,reviewed,uu,uu
2014-01-21T23:59:32.300Z,44.7356667,-110.8005,8.94,1.09,ml,14,130,0.06357,0.1,uu,uu60052597,2018-09-12T18:27:42.080Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.38,1.04,0.358,3,reviewed,uu,uu
2014-01-21T17:18:16.780Z,44.7353333,-110.8125,6.5,0.72,ml,10,128,0.05951,0.12,uu,uu60052542,2018-09-12T18:27:40.720Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.34,1.24,0.338,2,reviewed,uu,uu
2014-01-21T17:17:52.940Z,44.7403333,-110.8056667,6.25,-0.18,md,6,129,0.05765,0.15,uu,uu60002640,2018-09-12T18:27:39.460Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.9,1.58,0.499,2,reviewed,uu,uu
2014-01-21T17:16:46.330Z,44.7373333,-110.8053333,7.38,0.9,ml,9,135,0.0603,0.14,uu,uu60052537,2018-09-12T18:27:38.100Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.38,1.01,0.397,2,reviewed,uu,uu
2014-01-21T17:15:43.610Z,44.7713333,-110.7751667,10.54,1.01,ml,11,201,0.05628,0.08,uu,uu60052532,2018-09-12T18:27:36.750Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.54,1.01,0.061,2,reviewed,uu,uu
2014-01-21T16:32:06.810Z,44.7291667,-110.7991667,7.21,1.83,ml,20,75,0.0681,0.16,uu,uu60052527,2018-09-12T18:27:35.210Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.33,0.7,0.31,5,reviewed,uu,uu
2014-01-21T15:59:02.750Z,44.7326667,-110.8021667,8.41,0.65,md,10,126,0.06545,0.09,uu,uu60052522,2018-09-12T18:27:33.920Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.46,1.24,0.375,3,reviewed,uu,uu
2014-01-21T15:23:07.680Z,44.7358333,-110.8058333,6.81,1.27,ml,12,83,0.06138,0.09,uu,uu60052517,2018-09-12T18:27:32.570Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.31,1.19,0.171,4,reviewed,uu,uu
2014-01-21T14:55:42.510Z,44.734,-110.8025,7.36,0.97,ml,13,126,0.06419,0.14,uu,uu60052512,2018-09-12T18:27:31.190Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.38,1.15,0.286,3,reviewed,uu,uu
2014-01-21T14:52:23.880Z,44.7278333,-110.8006667,7.86,1.68,ml,21,74,0.06913,0.15,uu,uu60052507,2018-09-12T18:27:29.660Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.34,0.5,0.265,4,reviewed,uu,uu
2014-01-21T14:47:21.030Z,44.7281667,-110.7966667,4.15,0.26,md,5,130,0.07134,0.14,uu,uu60052502,2018-09-12T18:27:28.390Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.69,5.32,0.191,2,reviewed,uu,uu
2014-01-21T13:43:33.950Z,44.7308333,-110.8068333,8.28,1.57,ml,18,74,0.06537,0.15,uu,uu60052497,2018-09-12T18:27:26.920Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.33,0.7,0.319,4,reviewed,uu,uu
2014-01-21T12:57:04.010Z,44.735,-110.801,8.7,0.95,ml,12,129,0.06393,0.1,uu,uu60052492,2018-09-12T18:27:25.550Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.35,0.94,0.326,2,reviewed,uu,uu
2014-01-21T09:45:16.580Z,44.7398333,-110.8225,11.79,0.29,md,8,120,0.05243,0.24,uu,uu60052482,2018-09-12T18:27:24.240Z,"23 km ENE of West Yellowstone, Montana",earthquake,1.95,3.82,0.269,3,reviewed,uu,uu
2014-01-21T09:45:08.630Z,44.7313333,-110.8045,5.91,0.84,md,7,122,0.06574,0.12,uu,uu60002645,2018-09-12T18:27:22.960Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.67,2.92,0.201,3,reviewed,uu,uu
2014-01-21T09:16:20.840Z,44.7293333,-110.8038333,6.9,1.56,ml,17,74,0.06772,0.13,uu,uu60052477,2018-09-12T18:27:21.500Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.32,1,0.316,3,reviewed,uu,uu
2014-01-21T08:16:31.120Z,44.7305,-110.8031667,7.43,1.59,ml,20,75,0.06694,0.15,uu,uu60052472,2018-09-12T18:27:20.000Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.34,0.63,0.251,4,reviewed,uu,uu
2014-01-21T07:50:33.860Z,44.7321667,-110.8045,6.73,1.42,ml,18,75,0.06502,0.15,uu,uu60052467,2018-09-12T18:27:18.530Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.31,0.94,0.308,3,reviewed,uu,uu
2014-01-21T07:45:43.040Z,44.7296667,-110.8046667,7.19,1.06,ml,14,87,0.06713,0.15,uu,uu60052462,2018-09-12T18:27:17.090Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.36,0.9,0.336,3,reviewed,uu,uu
2014-01-21T07:21:21.310Z,44.7371667,-110.8035,7.79,0.94,ml,12,128,0.06114,0.13,uu,uu60052452,2018-09-12T18:27:15.730Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.39,0.88,0.352,2,reviewed,uu,uu
2014-01-21T06:44:03.330Z,44.7308333,-110.8031667,5.83,0.9,md,5,129,0.06665,0.06,uu,uu60002625,2018-09-12T18:27:13.130Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.65,3.5,0.163,2,reviewed,uu,uu
2014-01-21T06:39:47.420Z,44.7256667,-110.7983333,6.68,1.52,ml,13,166,0.06746,0.11,uu,uu60052442,2018-09-12T18:27:11.750Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.63,1.14,0.311,3,reviewed,uu,uu
2014-01-21T06:00:08.420Z,44.7318333,-110.8055,8.01,2.42,ml,23,75,0.06496,0.13,uu,uu60052437,2018-09-12T18:27:10.150Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.35,0.65,0.265,6,reviewed,uu,uu
2014-01-20T10:43:59.770Z,44.7448333,-110.7796667,8.13,1.47,ml,13,146,0.05716,0.12,uu,uu60052382,2018-09-12T18:27:08.730Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.36,0.67,0.355,4,reviewed,uu,uu
2014-01-19T08:02:42.870Z,44.7313333,-110.7731667,4.86,1.27,ml,14,138,0.04975,0.15,uu,uu60052322,2018-09-12T18:27:04.620Z,"27 km ENE of West Yellowstone, Montana",earthquake,0.69,0.4,0.319,4,reviewed,uu,uu
2014-01-18T10:12:04.210Z,44.7465,-110.7731667,8.31,0.8,ml,7,166,0.06917,0.09,uu,uu60052212,2018-09-12T18:26:51.970Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.57,1.6,0.718,2,reviewed,uu,uu
2014-01-11T05:24:35.810Z,44.8131667,-110.8085,7.3,1.02,ml,11,109,0.03887,0.19,uu,uu60051542,2018-09-12T18:26:22.830Z,"20 km SSW of Mammoth, Wyoming",earthquake,0.64,0.89,0.461,3,reviewed,uu,uu
2014-01-09T18:13:27.400Z,44.743,-110.7948333,8.56,0.93,ml,7,145,0.06022,0.09,uu,uu60051382,2018-09-12T18:26:20.230Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.73,1.52,0.316,2,reviewed,uu,uu
2014-01-09T17:25:55.660Z,44.7341667,-110.8085,3.34,0.17,md,5,129,0.06187,0.06,uu,uu60002505,2018-09-12T18:26:17.640Z,"24 km ENE of West Yellowstone, Montana",earthquake,0.44,31.61,0.347,2,reviewed,uu,uu
2014-01-08T02:15:28.340Z,44.7436667,-110.797,2.42,0.63,ml,6,144,0.05871,0.11,uu,uu60002455,2018-09-12T18:25:58.820Z,"Wyoming",earthquake,0.39,31.61,0.426,2,reviewed,uu,uu
2014-01-08T02:15:08.990Z,44.7411667,-110.7915,2.05,0.32,ml,5,144,0.06317,0.15,uu,uu60051242,2018-09-12T18:25:57.550Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.66,31.61,0.452,2,reviewed,uu,uu
2014-01-06T12:54:03.780Z,44.745,-110.7851667,6.93,1.63,ml,18,81,0.06094,0.18,uu,uu60051072,2018-09-12T18:25:53.330Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.41,1.06,0.223,5,reviewed,uu,uu
2014-01-06T12:49:25.880Z,44.7838333,-110.7703333,13.37,0.81,ml,8,221,0.05726,0.09,uu,uu60051067,2018-09-12T18:25:52.030Z,"22 km SSW of Mammoth, Wyoming",earthquake,2.05,2.65,0.264,2,reviewed,uu,uu
2014-01-06T11:52:31.390Z,44.7518333,-110.7833333,7.56,1.63,ml,15,85,0.06017,0.17,uu,uu60051052,2018-09-12T18:25:50.590Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.45,0.8,0.219,6,reviewed,uu,uu
2014-01-06T09:59:15.870Z,44.7533333,-110.7796667,8.27,1.81,ml,15,155,0.06042,0.13,uu,uu60051047,2018-09-12T18:25:49.170Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.48,0.82,0.178,4,reviewed,uu,uu
2014-01-06T09:58:47.020Z,44.7591667,-110.7723333,10.02,0.91,ml,12,185,0.05881,0.08,uu,uu60002450,2018-09-12T18:25:47.820Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.49,1.14,0.38,2,reviewed,uu,uu
2014-01-06T09:32:24.590Z,44.7381667,-110.7758333,5.85,0.9,ml,9,148,0.05272,0.15,uu,uu60051037,2018-09-12T18:25:46.490Z,"27 km SSW of Mammoth, Wyoming",earthquake,0.81,2.62,0.328,2,reviewed,uu,uu
2014-01-06T09:25:23.770Z,44.7421667,-110.7816667,5.82,1.11,ml,8,151,0.05774,0.15,uu,uu60051032,2018-09-12T18:25:45.160Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.98,2.62,0.377,2,reviewed,uu,uu
2014-01-06T09:14:12.150Z,44.7576667,-110.7793333,9.5,3.45,ml,29,90,0.05924,0.17,uu,uu60051017,2020-07-22T21:04:53.810Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.33,0.57,0.256,6,reviewed,uu,uu
2014-01-06T09:13:27.000Z,44.7541667,-110.7801667,8.93,0.8,ml,9,173,0.06064,0.11,uu,uu60051022,2018-09-12T18:25:42.060Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.59,1.15,0.219,2,reviewed,uu,uu
2014-01-06T09:00:52.770Z,44.743,-110.7911667,4.47,0.51,md,10,139,0.06198,0.31,uu,uu60002440,2018-09-12T18:25:39.530Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.86,1.56,0.351,4,reviewed,uu,uu
2014-01-06T09:00:11.850Z,44.7443333,-110.786,6.46,2.6,ml,18,81,0.06131,0.17,uu,uu60051012,2018-09-12T18:25:38.000Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.4,1.17,0.207,6,reviewed,uu,uu
2014-01-04T12:53:55.710Z,44.8443333,-110.683,7.83,1.74,ml,13,71,0.06599,0.15,uu,uu60050887,2018-09-12T18:25:33.970Z,"14 km S of Mammoth, Wyoming",earthquake,0.43,0.66,0.007,2,reviewed,uu,uu
2013-12-30T00:54:38.290Z,44.7803333,-110.7536667,4.12,1.55,ml,20,96,0.06454,0.17,uu,uu60050387,2018-09-12T18:12:39.220Z,"22 km S of Mammoth, Wyoming",earthquake,0.25,0.81,0.381,6,reviewed,uu,uu
2013-12-30T00:42:32.380Z,44.7803333,-110.7546667,4.27,1.95,ml,25,96,0.06493,0.17,uu,uu60050377,2018-09-12T18:12:37.610Z,"22 km S of Mammoth, Wyoming",earthquake,0.23,0.48,0.328,6,reviewed,uu,uu
2013-12-28T06:31:51.050Z,44.7433333,-110.7805,8.49,1.44,ml,14,88,0.05727,0.12,uu,uu60050202,2018-09-12T18:12:33.460Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.36,0.77,0.342,4,reviewed,uu,uu
2013-12-27T01:51:30.720Z,44.7503333,-110.7738333,7.53,1.12,ml,11,172,0.06653,0.14,uu,uu60050087,2018-09-12T18:12:30.530Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.59,0.99,0.425,3,reviewed,uu,uu
2013-12-21T13:40:53.940Z,44.7823333,-110.828,8.24,1.13,ml,11,97,0.01711,0.16,uu,uu60049662,2018-09-12T18:12:18.440Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.47,1.05,0.432,2,reviewed,uu,uu
2013-12-20T18:37:31.640Z,44.7656667,-110.8193333,5.09,0.76,ml,8,159,0.03172,0.12,uu,uu60049592,2018-09-12T18:12:14.280Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.91,1.75,0.419,2,reviewed,uu,uu
2013-12-20T18:22:18.900Z,44.779,-110.8361667,6.49,1.26,ml,14,75,0.01383,0.17,uu,uu60049582,2018-09-12T18:12:12.900Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.42,0.99,0.442,3,reviewed,uu,uu
2013-12-20T17:13:03.910Z,44.7721667,-110.8095,7.68,0.58,md,9,101,0.03337,0.12,uu,uu60049577,2018-09-12T18:12:11.600Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.64,1.03,0.216,3,reviewed,uu,uu
2013-12-20T16:06:31.670Z,44.7733333,-110.8165,4.92,0.12,md,7,178,0.02848,0.05,uu,uu60049572,2018-09-12T18:12:10.360Z,"24 km SSW of Mammoth, Wyoming",earthquake,1.37,1.18,0.237,3,reviewed,uu,uu
2013-12-20T14:05:18.940Z,44.7753333,-110.8086667,7.79,0.32,md,10,101,0.0325,0.11,uu,uu60049567,2018-09-12T18:12:09.080Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.52,1.08,0.552,3,reviewed,uu,uu
2013-12-20T13:02:01.310Z,44.782,-110.8226667,7.24,1.01,ml,12,98,0.02081,0.2,uu,uu60049562,2018-09-12T18:12:07.720Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.6,1.05,0.446,2,reviewed,uu,uu
2013-12-20T10:18:13.020Z,44.7826667,-110.8181667,6.01,-0.77,md,6,199,0.02371,0.08,uu,uu60002430,2018-09-12T18:12:05.150Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.78,1.2,0.094,2,reviewed,uu,uu
2013-12-20T09:43:53.390Z,44.7765,-110.8225,6.68,2.14,ml,22,84,0.02318,0.17,uu,uu60049547,2018-09-12T18:12:03.560Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.31,0.75,0.226,7,reviewed,uu,uu
2013-12-20T08:06:39.860Z,44.7698333,-110.8203333,4.18,0.7,md,7,94,0.02835,0.03,uu,uu60049542,2018-09-12T18:12:02.280Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.57,1.04,0.269,3,reviewed,uu,uu
2013-12-20T07:39:59.450Z,44.7696667,-110.8155,4.72,0.05,md,7,172,0.03114,0.08,uu,uu60049537,2018-09-12T18:12:00.990Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.75,1.29,0.421,3,reviewed,uu,uu
2013-12-20T06:47:51.620Z,44.7776667,-110.8208333,4.98,0.36,md,10,96,0.02367,0.11,uu,uu60002425,2018-09-12T18:11:59.650Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.43,0.35,0.273,3,reviewed,uu,uu
2013-12-20T06:47:31.620Z,44.7806667,-110.8213333,6.66,0.85,ml,12,97,0.02214,0.14,uu,uu60049527,2018-09-12T18:11:58.280Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.5,0.81,0.383,3,reviewed,uu,uu
2013-12-19T22:39:13.390Z,44.7826667,-110.8193333,6.34,1.1,ml,11,100,0.02291,0.15,uu,uu60049497,2018-09-12T18:11:56.900Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.41,0.87,0.051,2,reviewed,uu,uu
2013-12-19T21:49:26.500Z,44.7816667,-110.8305,7.45,1.33,ml,14,93,0.01572,0.16,uu,uu60049487,2018-09-12T18:11:55.520Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.41,0.91,0.474,2,reviewed,uu,uu
2013-12-19T21:19:13.050Z,44.7841667,-110.8201667,9.56,2.01,ml,26,88,0.022,0.25,uu,uu60049482,2018-09-12T18:11:53.930Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.42,0.75,0.293,6,reviewed,uu,uu
2013-12-19T16:56:34.880Z,44.7871667,-110.8266667,8.01,1.22,ml,16,102,0.01701,0.15,uu,uu60049472,2018-09-12T18:11:52.500Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.39,0.69,0.513,2,reviewed,uu,uu
2013-12-19T16:03:13.100Z,44.7786667,-110.8158333,8.52,1.63,ml,5,190,0.02651,0.25,uu,uu60049467,2018-09-12T18:11:51.250Z,"23 km SSW of Mammoth, Wyoming",earthquake,3.4,4.55,0.821,2,reviewed,uu,uu
2013-12-19T15:57:51.380Z,44.7798333,-110.824,6.67,1.09,ml,13,95,0.0207,0.14,uu,uu60049457,2018-09-12T18:11:49.860Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.39,1.15,0.361,3,reviewed,uu,uu
2013-12-19T15:50:10.620Z,44.778,-110.8301667,5.88,1.9,ml,19,81,0.01779,0.17,uu,uu60049452,2018-09-12T18:11:48.340Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.28,0.6,0.236,5,reviewed,uu,uu
2013-12-19T13:08:32.500Z,44.7896667,-110.8243333,8.14,1.37,ml,14,104,0.01868,0.13,uu,uu60049447,2018-09-12T18:11:46.930Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.36,0.71,0.372,3,reviewed,uu,uu
2013-12-19T11:57:08.070Z,44.782,-110.826,9,1.09,ml,14,96,0.01856,0.14,uu,uu60049442,2018-09-12T18:11:44.270Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.34,1.22,0.357,2,reviewed,uu,uu
